sampleid	G000002515	G000002545	G000003855	G000006335	G000006445	G000026945	G000091025	G000146045	G000149425	G000149645	G000149955	G000181695	G000182965	G000185945	G000226395	G000243375	G000300575	G000315645	G000349305	G000721785	G000769745	G001298625	G001417885	G001642055	G001661405	G002079055	G002775015	G003290485	G004154835	G004353045	G900007375
13722.58cfa830e4b0c9d6adf6bdab	0	0	1	0	0	1	0	2	0	0	0	14325	1	0	0	0	20	0	0	0	0	0	0	0	1	0	1	2	0	2	0
13722.58cfa830e4b0c9d6adf6bdc4	0	0	1	0	0	0	0	2	0	1	0	15754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13722.58cfa830e4b0c9d6adf6bdc8	0	0	0	0	0	0	0	0	0	0	0	9782	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	8	0	9	0
13722.58cfa830e4b0c9d6adf6be01	0	0	1	0	0	0	0	1	0	0	0	16036	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6be06	0	0	2	0	0	0	0	2	0	0	0	25696	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6be04	0	0	5	0	0	0	0	2	0	0	0	34088	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0
13722.58cfa830e4b0c9d6adf6be2e	0	0	2	1	0	0	0	0	0	0	0	22461	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	4	0	0	0
13722.58cfa830e4b0c9d6adf6be6e	0	0	3	0	0	0	0	2	0	0	0	28866	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	8	3	0
13722.58cfa830e4b0c9d6adf6bed9	0	0	1	0	0	0	0	3	0	0	0	25901	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	49	1	1	0
13722.58cfa830e4b0c9d6adf6bed3	0	0	9	0	0	0	0	2	0	3	0	12127	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	6	1	1	0
13722.58cfa830e4b0c9d6adf6bef6	0	0	1	0	0	0	0	0	0	0	0	22074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
13722.58cfa830e4b0c9d6adf6bf2a	0	0	1	0	0	0	0	0	0	0	0	18947	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
13722.58cfa830e4b0c9d6adf6bfb2	0	0	0	0	0	0	0	0	0	0	0	3244	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa830e4b0c9d6adf6bfbc	0	0	0	0	0	0	0	0	0	0	0	11317	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0
13722.58cfa830e4b0c9d6adf6bf61	0	139	1	8	0	0	0	0	0	0	0	10322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
13722.58cfa830e4b0c9d6adf6bfd3	0	0	0	0	0	0	0	0	0	0	0	20649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
13722.58cfa830e4b0c9d6adf6c0f8	0	0	0	0	0	0	0	0	0	0	0	3399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
13722.58cfa830e4b0c9d6adf6c16a	0	0	0	0	0	0	0	2	0	0	0	3719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
13722.58cfa830e4b0c9d6adf6c146	0	0	2	0	0	0	0	0	0	0	0	13385	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0
13722.58cfa830e4b0c9d6adf6c05c	0	0	1	0	0	0	0	0	0	0	0	34230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	18	0
13722.58cfa830e4b0c9d6adf6c160	0	0	2	0	0	0	0	0	0	0	0	34419	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
13722.58cfa830e4b0c9d6adf6c16c	0	0	2	0	0	0	0	0	0	0	0	22810	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0
13722.58cfa830e4b0c9d6adf6bb3e	0	0	1	0	0	0	1	0	0	0	0	18277	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	23	0	0	1
13722.58cfa830e4b0c9d6adf6c17e	0	0	1	0	0	0	0	2	0	0	0	9228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
13722.58cfa830e4b0c9d6adf6c1ce	0	0	1	0	0	0	0	0	0	0	0	19046	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	6	0	0
13722.58cfa830e4b0c9d6adf6c1c9	0	0	6	0	0	0	0	1	0	3	3	18654	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	10	1	0	0
13722.58cfa830e4b0c9d6adf6c263	0	0	0	0	0	0	0	0	0	0	0	4299	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0
13722.58cfa830e4b0c9d6adf6c1db	0	0	3	0	0	0	0	0	0	0	0	17672	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa82ee4b0c9d6adf6affc	0	0	3	0	0	0	0	35	0	0	0	11699	1	0	0	0	80	0	0	0	0	0	0	0	0	2	2	20	13	221	0
13722.58cfa830e4b0c9d6adf6c2b4	0	0	0	0	0	0	0	2	0	0	0	22697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa830e4b0c9d6adf6c2e0	0	0	0	0	0	0	0	1	0	0	0	18280	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	2	1	0
13722.58cfa830e4b0c9d6adf6c30a	0	0	0	0	0	0	0	0	0	0	0	5459	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	8	0	0	0
13722.58cfa830e4b0c9d6adf6c242	0	0	1	0	0	0	0	0	0	0	0	16336	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	1	0	0
13722.58cfa830e4b0c9d6adf6c308	0	0	0	0	0	0	0	2	0	0	0	15048	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c375	0	0	0	0	0	0	0	0	0	0	0	4792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c356	0	0	0	0	0	0	0	0	0	0	0	4792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6c174	0	0	2	1	0	0	0	2	0	0	0	19075	0	0	2	0	6	2	0	0	0	0	0	0	2	0	0	8	0	0	0
13722.58cfa831e4b0c9d6adf6c3d2	0	0	0	0	0	0	0	0	0	0	0	4899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c3c2	0	0	1	0	0	0	0	0	0	0	0	15007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
13722.58cfa831e4b0c9d6adf6c3ce	0	0	1	0	0	0	0	0	0	0	0	20551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
13722.58cfa831e4b0c9d6adf6c39c	0	0	2	0	0	0	0	5	0	0	0	11418	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	2	1	0	0
13722.58cfa831e4b0c9d6adf6c458	0	0	0	0	0	0	0	0	0	0	0	5246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c47e	0	0	0	0	0	0	0	2	0	0	0	9886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c4a2	0	0	0	0	0	0	0	0	0	0	0	4772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6c4e7	0	0	1	0	0	0	0	0	0	0	0	10653	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c55a	0	0	0	0	0	0	0	0	0	0	0	4221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c522	0	0	4	0	0	0	0	0	0	3	0	11994	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13722.58cfa831e4b0c9d6adf6c5b9	0	0	0	0	0	0	0	0	0	0	0	6988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c5d8	0	0	2	0	0	0	0	0	0	0	0	15789	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	4	6	3	0
13722.58cfa831e4b0c9d6adf6c5a4	0	0	3	0	0	0	0	2	0	0	0	16933	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	5	0	1	0
13722.58cfa831e4b0c9d6adf6c60c	0	0	1	0	0	0	0	3	0	0	0	13591	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	5	2	0
13722.58cfa831e4b0c9d6adf6c5fc	0	0	3	9	0	152	1	0	0	0	1	27348	3161	0	0	0	4	0	0	0	0	0	0	0	0	0	3	4	1	0	0
13722.58cfa831e4b0c9d6adf6c60e	0	0	1	0	0	0	0	0	0	0	0	17439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0
13722.58cfa831e4b0c9d6adf6c661	0	0	0	0	0	0	0	0	0	0	0	14332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
13722.58cfa831e4b0c9d6adf6c5de	0	0	1	0	0	0	0	0	0	0	0	19349	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	2	0
13722.58cfa831e4b0c9d6adf6c62e	0	0	1	0	0	0	0	0	0	0	0	18606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	0
13722.58cfa831e4b0c9d6adf6c67d	0	0	0	0	0	0	0	0	0	0	0	5547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c66d	0	0	0	0	0	0	0	0	0	0	0	17379	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c698	0	0	0	0	0	0	0	0	0	1	0	15794	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0
13722.58cfa831e4b0c9d6adf6c718	0	0	0	2	0	12	0	0	0	0	0	7217	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c69a	0	0	5	0	0	0	0	0	0	0	0	19128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
13722.58cfa831e4b0c9d6adf6c71e	0	0	0	0	0	0	0	0	0	2	0	5149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6c686	0	0	3	0	0	0	0	0	0	0	0	7137	0	0	0	0	19	0	0	0	0	0	0	0	0	0	2	35	0	0	0
13722.58cfa831e4b0c9d6adf6c6c2	0	0	1	0	0	0	0	4	0	0	0	14037	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	1
13722.58cfa831e4b0c9d6adf6c75a	0	0	8	0	0	0	0	0	0	0	0	19761	0	0	0	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c75e	0	0	0	0	0	0	0	0	0	0	0	25603	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	12	0
13722.58cfa831e4b0c9d6adf6c774	0	0	0	0	0	0	0	0	0	0	0	15698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
13722.58cfa831e4b0c9d6adf6c778	0	0	0	0	0	0	0	0	0	0	0	25549	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c7eb	0	0	2	0	0	0	0	0	0	0	0	21177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	5	0
13722.58cfa831e4b0c9d6adf6c7b8	0	0	1	0	0	0	0	4	0	0	0	27867	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0
13722.58cfa831e4b0c9d6adf6c89c	0	0	3	0	0	0	0	0	0	0	0	24939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0
13722.58cfa831e4b0c9d6adf6c8be	0	0	0	0	0	0	0	9	0	0	0	29401	1	0	0	0	24	0	0	0	0	0	0	0	0	1	0	2	13	3	0
13722.58cfa831e4b0c9d6adf6c7e5	0	0	0	0	0	0	0	2	0	0	0	11678	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0
13722.58cfa831e4b0c9d6adf6c8fa	0	0	1	0	0	0	0	2	0	0	0	18839	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0
13722.58cfa831e4b0c9d6adf6c972	0	0	1	0	0	0	0	0	0	0	0	2798	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c967	0	0	3	0	0	0	0	4	0	0	0	17311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	22	0
13722.58cfa831e4b0c9d6adf6c988	0	0	1	0	0	0	0	0	0	0	0	14710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	7	0
13722.58cfa831e4b0c9d6adf6c996	0	0	3	0	0	0	0	0	0	0	1	17760	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	75	11	5	0
13722.58cfa831e4b0c9d6adf6c998	0	0	0	0	0	0	0	2	0	0	0	22520	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c973	0	0	1	0	0	0	0	0	0	0	0	16528	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	0
13722.58cfa831e4b0c9d6adf6c9a8	0	0	0	0	0	0	0	0	0	0	0	10061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa831e4b0c9d6adf6c95e	0	0	1	0	0	0	0	6	0	0	0	14368	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	1	9	0
13722.58cfa831e4b0c9d6adf6c956	0	0	1	0	0	0	0	8	0	0	0	23566	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	23	8	32	0
13722.58cfa831e4b0c9d6adf6c9a0	0	0	0	0	0	0	0	0	0	0	0	18756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0
13722.58cfa831e4b0c9d6adf6c9b4	0	0	5	0	0	1	0	1	0	1	0	18464	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
13722.58cfa831e4b0c9d6adf6ca18	0	0	2	0	0	0	0	0	0	0	0	17467	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	1	0
13722.58cfa831e4b0c9d6adf6ca2d	0	0	1	0	0	0	0	1	0	0	0	17924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0
13722.58cfa831e4b0c9d6adf6c9c6	0	0	1	0	0	0	0	0	0	0	0	19183	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
13722.58cfa831e4b0c9d6adf6ca26	0	0	3	0	0	1	0	0	0	0	0	22052	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	4	3	0
13722.58cfa831e4b0c9d6adf6ca43	0	0	2	0	0	0	0	0	0	0	1	21869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	8	0
13722.58cfa831e4b0c9d6adf6ca6a	0	0	0	0	0	0	0	2	0	0	0	19159	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0
13722.58cfa831e4b0c9d6adf6ca88	0	0	0	0	0	0	0	0	0	153	0	19951	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6ca74	0	0	0	0	0	0	0	0	0	2	0	15642	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6ca97	0	0	9	0	0	0	0	0	0	0	0	15747	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	1	0	0
13722.58cfa831e4b0c9d6adf6cae2	0	0	0	0	0	0	0	0	0	39	0	4621	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
13722.58cfa831e4b0c9d6adf6cad8	0	0	0	0	0	0	0	0	0	0	0	5019	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6cab4	0	0	1	0	0	0	0	2	0	0	1	25635	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	1	1
13722.58cfa831e4b0c9d6adf6cad2	0	0	7	0	0	0	0	0	0	0	1	29121	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0
13722.58cfa831e4b0c9d6adf6cb02	0	0	0	0	0	0	0	0	0	0	0	18995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0
13722.58cfa831e4b0c9d6adf6cb40	0	0	0	0	0	0	0	0	0	0	0	12268	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0
13722.58cfa831e4b0c9d6adf6cb4e	0	0	0	0	0	0	0	0	0	0	0	15492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13722.58cfa831e4b0c9d6adf6cb8e	0	0	1	0	0	0	0	0	0	0	0	26261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0
13722.58cfa831e4b0c9d6adf6cb59	0	0	2	0	0	0	0	2	0	0	0	22656	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	4	2	0
13722.58cfa831e4b0c9d6adf6cb6c	0	0	0	0	0	0	0	0	0	0	0	22866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
13722.58cfa831e4b0c9d6adf6cb68	0	0	1	0	0	0	0	2	0	0	0	17147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
13722.58cfa831e4b0c9d6adf6cc16	0	0	0	0	0	0	0	0	0	0	0	13379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13722.58cfa831e4b0c9d6adf6cbd0	0	0	0	0	0	0	0	0	0	0	0	20803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6ccc4	0	0	0	0	0	0	0	0	0	0	0	24443	0	0	2	0	13	0	0	0	0	0	0	0	0	0	0	2	0	2	0
13722.58cfa831e4b0c9d6adf6cc8b	0	0	1	0	0	0	0	1	0	0	0	24427	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13722.58cfa831e4b0c9d6adf6ccc6	0	0	1	0	0	0	0	0	0	0	0	22078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0
13722.58cfa831e4b0c9d6adf6c7a7	0	0	0	0	0	0	0	0	0	0	1	25304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0
13722.58cfa831e4b0c9d6adf6cd0c	0	0	3	0	0	0	0	0	0	0	0	16453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6cd0d	0	0	1	0	0	1	0	0	0	0	0	15070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	1	1
13722.58cfa831e4b0c9d6adf6cd54	0	0	0	0	0	0	0	2	0	0	0	25958	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0
13722.58cfa831e4b0c9d6adf6cd39	0	0	2	0	0	0	0	0	0	1	0	18329	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13722.58cfa831e4b0c9d6adf6cd1c	0	0	3	0	0	0	0	1	0	0	0	13983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	61	0
13722.58cfa831e4b0c9d6adf6cdda	0	0	0	0	0	0	0	0	0	0	0	3589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6cddc	0	0	1	0	0	0	0	0	0	0	0	36314	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
13722.58cfa831e4b0c9d6adf6cda6	0	0	1	0	0	0	0	3	0	0	0	17637	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	3	23	0
13722.58cfa831e4b0c9d6adf6cd29	0	0	1	0	0	0	0	0	0	0	0	26998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	19	0
13722.58cfa831e4b0c9d6adf6cde6	0	0	2	0	0	0	0	0	0	0	1	19371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa832e4b0c9d6adf6ce1e	0	0	0	0	0	0	0	0	0	0	0	4552	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa832e4b0c9d6adf6ce36	0	0	4	0	0	0	0	0	0	0	1	22934	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	2	1	2	0
13722.58cfa832e4b0c9d6adf6ceba	0	0	0	0	0	0	0	0	0	0	0	25893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	3	0
13722.58cfa832e4b0c9d6adf6ce42	0	0	3	0	0	0	0	0	0	0	0	23829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0
13722.58cfa832e4b0c9d6adf6cf02	0	0	0	0	0	0	0	0	0	0	0	15932	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	6	1	0
13722.58cfa832e4b0c9d6adf6cf30	0	0	0	0	0	0	0	4	0	0	0	20406	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa832e4b0c9d6adf6cf38	0	0	1	0	0	0	0	4	0	0	0	25751	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	7	5	0
13722.58cfa832e4b0c9d6adf6cf44	0	0	0	0	0	0	0	0	0	0	0	13843	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0
13722.58cfa832e4b0c9d6adf6cf97	0	0	0	0	0	0	0	0	0	0	0	18183	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa832e4b0c9d6adf6cf72	0	0	0	0	0	0	0	0	0	0	0	13582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa832e4b0c9d6adf6cfec	0	0	0	0	0	0	0	0	0	0	0	16909	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa832e4b0c9d6adf6cf50	0	0	0	0	0	0	0	2	0	0	0	19683	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
13722.58cfa832e4b0c9d6adf6cff5	0	0	0	0	0	0	0	0	0	0	0	4522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa832e4b0c9d6adf6cff8	0	0	2	0	0	0	0	2	0	0	0	26131	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	1
13722.58cfa832e4b0c9d6adf6d009	0	0	0	0	0	0	0	0	0	0	0	6676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa832e4b0c9d6adf6d004	0	0	0	0	0	0	0	2	0	0	0	12594	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	2	0	0	0
13722.58cfa832e4b0c9d6adf6d01a	0	0	0	0	0	0	0	0	0	0	0	19194	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa832e4b0c9d6adf6d010	0	0	0	0	0	0	0	0	0	0	0	6909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa832e4b0c9d6adf6d031	0	0	0	0	0	0	0	0	0	0	0	5541	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa832e4b0c9d6adf6d086	0	0	0	0	0	0	0	2	0	0	0	16729	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa832e4b0c9d6adf6d0ea	0	0	0	0	0	0	0	2	0	0	0	21990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
13722.58cfa832e4b0c9d6adf6d0e0	0	0	2	0	0	0	0	0	0	0	0	25794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	3	0
13722.58cfa832e4b0c9d6adf6d155	0	0	0	0	0	0	0	0	0	0	0	5575	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0
13722.58cfa832e4b0c9d6adf6d184	0	0	0	0	0	0	0	0	0	0	0	3116	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa832e4b0c9d6adf6d1cf	0	0	1	0	0	0	0	2	0	0	0	21784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13722.58cfa832e4b0c9d6adf6d2c1	0	0	0	0	0	0	0	2	0	1	0	15769	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa832e4b0c9d6adf6d298	0	0	0	0	0	0	0	0	0	0	0	12144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa832e4b0c9d6adf6cf25	0	0	1	0	0	0	0	4	0	0	0	16237	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	2	15	0
13722.58cfa831e4b0c9d6adf6ca96	0	0	2	0	0	0	0	1	0	0	0	22818	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	9	10	86	0
13722.58cfa82ee4b0c9d6adf6b00e	0	0	9	0	0	0	0	49	0	1	2	18152	0	0	6	0	184	0	0	0	0	0	0	0	0	5	2	55	1	2	1
13722.58cfa82fe4b0c9d6adf6b5cc	0	0	4	0	0	0	0	0	0	0	0	4719	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	1	1	0
13722.58cfa82fe4b0c9d6adf6b5fa	0	0	1	0	0	0	0	0	0	0	0	14370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	2	0
13722.58cfa82fe4b0c9d6adf6b684	0	0	0	0	1	0	0	4	0	0	1	7798	0	0	0	0	25	0	0	0	0	0	0	0	0	1	0	27	23	347	0
13722.58cfa82fe4b0c9d6adf6b6d4	0	0	1	0	0	0	0	4	0	0	0	17156	0	0	0	0	13	4	0	0	0	0	0	0	0	0	0	0	0	3	0
13722.58cfa82fe4b0c9d6adf6b7b4	0	0	0	0	0	0	0	0	0	0	0	22329	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	6	0
13722.58cfa830e4b0c9d6adf6bc0a	0	0	0	0	0	0	0	0	0	0	0	15584	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0
13722.58cfa830e4b0c9d6adf6bd32	1	0	4	0	0	0	1	0	0	0	1	16458	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1
13722.58cfa82ee4b0c9d6adf6ae34	0	0	0	0	0	0	0	0	0	0	0	2030	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	3	1	1	0
13722.58cfa82fe4b0c9d6adf6b72a	0	0	1	0	0	0	0	2	0	0	0	10688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
